"","t","x","y"
"190",190,-0.52007927140221,5.2007927140221
"191",191,0.651636199094355,-6.51636199094355
"192",192,0.54938198113814,-5.4938198113814
"193",193,-0.764152265619487,7.64152265619487
"194",194,0.891121903900057,-8.91121903900057
"195",195,0.595167859923095,-5.95167859923095
"196",196,-0.379264754708856,3.79264754708856
"197",197,-0.757184917572886,7.57184917572886
"198",198,-0.981189952697605,9.81189952697605
"199",199,0.996325763408095,-9.96325763408095
"200",200,0.353231600020081,-3.53231600020081
"201",201,0.309662875253707,-3.09662875253707
"202",202,0.0735212024301291,-0.735212024301291
"203",203,-0.708246917463839,-715.329386638477
"204",204,-0.828816659282893,8.28816659282893
"205",205,-0.103303600568324,1.03303600568324
"206",206,-0.346883016172796,3.46883016172796
"207",207,-0.0568068195134401,0.568068195134401
"208",208,-0.127904307097197,1.27904307097197
"209",209,0.522845235653222,-5.22845235653222
"210",210,0.436356206890196,-4.36356206890196
"211",211,-0.841355229262263,8.41355229262263
"212",212,0.0594361401163042,-0.594361401163042
"213",213,0.0696864705532789,-0.696864705532789
"214",214,0.658105054870248,-6.58105054870248
"215",215,-0.365135584026575,3.65135584026575
"216",216,0.089916133787483,-0.89916133787483
"217",217,0.846723162569106,-8.46723162569106
"218",218,0.410428622271866,-4.10428622271866
"219",219,0.515932070091367,-5.15932070091367
"220",220,0.517373797483742,-5.17373797483742
"221",221,-0.570427346974611,5.70427346974611
"222",222,0.734783920459449,-7.34783920459449
"223",223,-0.744910812471062,7.44910812471062
"224",224,-0.112272312864661,1.12272312864661
"225",225,0.295039935503155,-2.95039935503155
"226",226,-0.469717961270362,4.69717961270362
"227",227,-0.922603976912796,9.22603976912796
"228",228,-0.469232357572764,4.69232357572764
"229",229,0.0513836527243257,-0.513836527243257
"230",230,0.733555126003921,-7.33555126003921
"231",231,0.24508163984865,-2.4508163984865
"232",232,-0.459590890910476,4.59590890910476
"233",233,0.410735169425607,-4.10735169425607
"234",234,0.62862737942487,-6.2862737942487
"235",235,-0.0582377761602402,0.582377761602402
"236",236,0.922230967786163,-9.22230967786163
"237",237,-0.379454120993614,3.79454120993614
"238",238,-0.423412895295769,4.23412895295769
"239",239,0.912078334018588,-9.12078334018588
"240",240,0.743346383329481,-7.43346383329481
"241",241,0.975192171521485,-9.75192171521485
"242",242,0.218177452683449,-2.18177452683449
"243",243,-0.487890351563692,4.87890351563692
"244",244,-0.121889811009169,1.21889811009169
"245",245,0.649821111466736,-6.49821111466736
"246",246,0.327888298314065,-3.27888298314065
"247",247,0.46409253962338,-4.6409253962338
"248",248,-0.50053275283426,5.0053275283426
"249",249,-0.209514459595084,2.09514459595084
"250",250,0.845646920613945,-8.45646920613945
"251",251,-0.0782928196713328,0.782928196713328
"252",252,-0.433771681040525,4.33771681040525
"253",253,-0.575821877457201,5.75821877457201
"254",254,0.900409924797714,-9.00409924797714
"255",255,-0.850161940325052,8.50161940325052
"256",256,-0.993738679215312,9.93738679215312
"257",257,0.183768481947482,-1.83768481947482
"258",258,0.483273399062455,-4.83273399062455
"259",259,0.676793788094074,-6.76793788094074
"260",260,0.726939575746655,-7.26939575746655
"261",261,0.827941210474819,-8.27941210474819
"262",262,-0.938725132029504,9.38725132029504
"263",263,-0.130024080630392,1.30024080630392
"264",264,0.565050069708377,-5.65050069708377
"265",265,0.372383935842663,-3.72383935842663
"266",266,0.751429221592844,-7.51429221592844
"267",267,0.625466999597847,-6.25466999597847
"268",268,0.782498464453965,-7.82498464453965
"269",269,0.622070503421128,-6.22070503421128
"270",270,-0.364899137988687,3.64899137988687
"271",271,0.230110986623913,-2.30110986623913
"272",272,-0.813953480217606,8.13953480217606
"273",273,-0.0375945246778429,0.375945246778429
"274",274,0.584520417731255,-5.84520417731255
"275",275,-0.722480425611138,7.22480425611138
"276",276,-0.851305430755019,8.51305430755019
"277",277,0.309233415871859,-3.09233415871859
"278",278,-0.83109972672537,8.3109972672537
"279",279,0.780895482748747,-7.80895482748747
"280",280,0.359501282218844,-3.59501282218844
"281",281,0.256879568565637,-2.56879568565637
"282",282,0.717559366021305,-7.17559366021305
"283",283,-0.480336150620133,4.80336150620133
"284",284,0.361582366749644,-3.61582366749644
"285",285,0.463209345936775,-4.63209345936775
"286",286,0.209633602295071,-2.09633602295071
"287",287,0.92481592297554,-9.2481592297554
"288",288,-0.918356238864362,9.18356238864362
"289",289,0.965536720585078,-9.65536720585078
"290",290,0.874828589614481,-8.74828589614481
"291",291,-0.0921949334442616,0.921949334442616
"292",292,0.222036999184638,-2.22036999184638
"293",293,0.0395075008273125,-0.395075008273125
"294",294,0.963938220404088,-9.63938220404088
"295",295,0.212954663205892,-2.12954663205892
"296",296,-0.672447289340198,6.72447289340198
"297",297,-0.394244139548391,3.94244139548391
"298",298,-0.848575538955629,8.48575538955629
"299",299,0.0313042821362615,-0.313042821362615
"300",300,-0.0909455521032214,0.909455521032214
"301",301,-0.0544048440642655,0.544048440642655
"302",302,-0.949954124633223,9.49954124633223
"303",303,-0.0818671695888042,0.818671695888042
"304",304,0.359123277012259,362.714509782381
"305",305,0.971955225802958,-9.71955225802958
"306",306,0.622407982125878,-6.22407982125878
"307",307,0.566733016632497,-5.66733016632497
"308",308,0.904955598991364,-9.04955598991364
"309",309,0.734336528461426,-7.34336528461426
"310",310,0.261396531481296,-2.61396531481296
"311",311,0.403669109568,-4.03669109568
"312",312,0.9417031458579,-9.417031458579
"313",313,-0.473358841147274,4.73358841147274
"314",314,0.804860556963831,-8.04860556963831
"315",315,0.584556212648749,-5.84556212648749
"316",316,0.589679401833564,-5.89679401833564
"317",317,-0.0621790997684002,0.621790997684002
"318",318,-0.861551307141781,8.61551307141781
"319",319,0.667104288004339,-6.67104288004339
"320",320,-0.296923416666687,2.96923416666687
"321",321,0.106232838705182,-1.06232838705182
"322",322,0.989101928658783,-9.89101928658783
"323",323,0.503517024684697,-5.03517024684697
"324",324,-0.83229573071003,8.3229573071003
"325",325,0.351906131953001,-3.51906131953001
"326",326,0.595555133651942,-5.95555133651942
"327",327,-0.134409178048372,1.34409178048372
"328",328,0.654416223522276,-6.54416223522276
"329",329,0.0070298695936799,-0.070298695936799
"330",330,-0.279841070529073,2.79841070529073
"331",331,0.337736031506211,-3.37736031506211
"332",332,0.472081018611789,-4.72081018611789
"333",333,-0.0414344179444015,0.414344179444015
"334",334,-0.0159390573389828,0.159390573389828
"335",335,-0.991893632337451,9.91893632337451
"336",336,-0.655075225047767,6.55075225047767
"337",337,0.894654370378703,-8.94654370378703
"338",338,-0.128739554900676,1.28739554900676
"339",339,-0.49024308193475,4.9024308193475
"340",340,0.769297072663903,-7.69297072663903
"341",341,-0.648468399886042,6.48468399886042
"342",342,0.903751811012626,-9.03751811012626
"343",343,-0.50543042877689,5.0543042877689
"344",344,-0.324412371497601,3.24412371497601
"345",345,-0.796371391043067,7.96371391043067
"346",346,-0.795938723254949,7.95938723254949
"347",347,-0.586043215356767,5.86043215356767
"348",348,-0.793014324270189,7.93014324270189
"349",349,0.485297127161175,-4.85297127161175
"350",350,-0.317027896642685,3.17027896642685
"351",351,0.330110599752516,-3.30110599752516
"352",352,-0.826005082111806,8.26005082111806
"353",353,0.614682248327881,-6.14682248327881
"354",354,-0.555635334458202,5.55635334458202
"355",355,-0.700925222132355,7.00925222132355
"356",356,-0.432390913367271,4.32390913367271
"357",357,-0.825185461435467,8.25185461435467
"358",358,0.978091566357762,-9.78091566357762
"359",359,-0.76686480268836,7.6686480268836
"360",360,-0.64833108196035,6.4833108196035
"361",361,0.77348504960537,-7.7348504960537
"362",362,0.686110029928386,-6.86110029928386
"363",363,0.378027730621397,-3.78027730621397
"364",364,-0.323792628478259,3.23792628478259
"365",365,-0.961136106867343,9.61136106867343
"366",366,0.811776081565768,-8.11776081565768
"367",367,0.950397117994726,-9.50397117994726
"368",368,-0.151882514823228,1.51882514823228
"369",369,-0.23945282632485,2.3945282632485
"370",370,0.990790882147849,-9.90790882147849
"371",371,-0.198448224924505,1.98448224924505
"372",372,0.289114741142839,-2.89114741142839
"373",373,0.482120640575886,-4.82120640575886
"374",374,-0.234999854117632,2.34999854117632
"375",375,-0.635105264838785,6.35105264838785
"376",376,0.299643384292722,-2.99643384292722
"377",377,-0.254825526382774,2.54825526382774
"378",378,0.712326318025589,-7.12326318025589
"379",379,-0.338820343837142,3.38820343837142
"380",380,-0.60647057602182,6.0647057602182
"381",381,-0.24403717322275,2.4403717322275
"382",382,-0.529720204882324,5.29720204882324
"383",383,-0.222703584004194,2.22703584004194
"384",384,0.269118756521493,-2.69118756521493
"385",385,0.0367675013840199,-0.367675013840199
"386",386,-0.183432118967175,1.83432118967175
"387",387,0.652054119389504,-6.52054119389504
"388",388,0.161163070239127,-1.61163070239127
"389",389,0.0136532164178789,-0.136532164178789
"390",390,-0.730174383148551,7.30174383148551
"391",391,-0.90598702384159,9.0598702384159
"392",392,0.584608996286988,-5.84608996286988
"393",393,0.586529380176216,-5.86529380176216
"394",394,0.0317692677490413,-0.317692677490413
"395",395,0.575369957834482,-5.75369957834482
"396",396,0.138654258102179,-1.38654258102179
"397",397,0.314653545152396,-3.14653545152396
"398",398,0.085162706207484,-0.85162706207484
"399",399,0.387764289975166,-3.87764289975166
"400",400,0.971236094366759,-9.71236094366759
"401",401,0.766248472966254,-7.66248472966254
"402",402,0.877368702553213,-8.77368702553213
"403",403,0.71894930396229,-7.1894930396229
"404",404,0.344084014184773,-3.44084014184773
"405",405,-0.312581304460764,-315.707117505372
"406",406,-0.285074280109257,2.85074280109257
"407",407,-0.348397841211408,3.48397841211408
"408",408,0.201452389825135,-2.01452389825135
"409",409,-0.87722310051322,8.7722310051322
"410",410,-0.165018070023507,1.65018070023507
"411",411,0.713460248429328,-7.13460248429328
"412",412,-0.133310925215483,1.33310925215483
"413",413,0.880603895056993,-8.80603895056993
"414",414,-0.515427578240633,5.15427578240633
"415",415,0.356126647442579,-3.56126647442579
"416",416,0.374185545369983,-3.74185545369983
"417",417,0.772276791278273,-7.72276791278273
"418",418,0.599886137992144,-5.99886137992144
"419",419,-0.166033286135644,1.66033286135644
"420",420,0.247783987317234,-2.47783987317234
"421",421,0.289366372395307,-2.89366372395307
"422",422,-0.799863730557263,7.99863730557263
"423",423,-0.700560894794762,7.00560894794762
"424",424,0.13805467961356,-1.3805467961356
"425",425,-0.679777864832431,6.79777864832431
"426",426,-0.468661555554718,4.68661555554718
"427",427,-0.353837100788951,3.53837100788951
"428",428,0.792375325690955,-7.92375325690955
"429",429,-0.639602103736252,6.39602103736252
"430",430,-0.681030070409179,6.81030070409179
"431",431,-0.00664481101557612,0.0664481101557612
"432",432,0.0575676672160625,-0.575676672160625
"433",433,-0.581309153232723,5.81309153232723
"434",434,0.508002448827028,-5.08002448827028
"435",435,-0.892101303674281,8.92101303674281
"436",436,0.191293408628553,-1.91293408628553
"437",437,0.309435511939228,-3.09435511939228
"438",438,-0.798271247185767,7.98271247185767
"439",439,-0.255203956738114,2.55203956738114
"440",440,0.204662398435175,-2.04662398435175
"441",441,0.0328623857349157,-0.328623857349157
"442",442,-0.0389697481878102,0.389697481878102
"443",443,0.279676740523428,-2.79676740523428
"444",444,0.362059211824089,-3.62059211824089
"445",445,0.908960941247642,-9.08960941247642
"446",446,-0.842191956937313,8.42191956937313
"447",447,0.785712632350624,-7.85712632350624
"448",448,-0.423925382550806,4.23925382550806
"449",449,0.190227375831455,-1.90227375831455
"450",450,0.116894393693656,-1.16894393693656
"451",451,-0.357262840960175,3.57262840960175
"452",452,0.0770469182170928,-0.770469182170928
"453",453,0.849302471149713,-8.49302471149713
"454",454,0.559438180644065,-5.59438180644065
"455",455,0.947835255414248,-9.47835255414248
"456",456,-0.378176899626851,3.78176899626851
"457",457,0.643948517739773,-6.43948517739773
"458",458,0.450962419155985,-4.50962419155985
"459",459,0.219824782572687,-2.19824782572687
"460",460,0.480205982923508,-4.80205982923508
"461",461,0.121425669174641,-1.21425669174641
"462",462,-0.768709978088737,7.68709978088737
"463",463,0.0961754424497485,-0.961754424497485
"464",464,0.0393090443685651,-0.393090443685651
"465",465,-0.080345799215138,0.80345799215138
"466",466,0.550756788346916,-5.50756788346916
"467",467,0.184222804848105,-1.84222804848105
"468",468,-0.744567732792348,7.44567732792348
"469",469,0.94247169373557,-9.4247169373557
"470",470,0.180856840219349,-1.80856840219349
"471",471,0.291027387604117,-2.91027387604117
"472",472,0.160574828740209,-1.60574828740209
"473",473,0.490223278291523,-4.90223278291523
"474",474,-0.523432253394276,5.23432253394276
"475",475,0.144808912184089,-1.44808912184089
"476",476,-0.512585480697453,5.12585480697453
"477",477,-0.8046770603396,8.046770603396
"478",478,-0.992207541130483,9.92207541130483
"479",479,0.0689479182474315,-0.689479182474315
"480",480,0.963501737453043,-9.63501737453043
"481",481,0.251533470582217,-2.51533470582217
"482",482,-0.552140225656331,5.52140225656331
"483",483,-0.247235956136137,2.47235956136137
"484",484,-0.574780523311347,5.74780523311347
"485",485,0.717080884147435,-7.17080884147435
"486",486,0.967689348850399,-9.67689348850399
"487",487,0.184769148938358,-1.84769148938358
"488",488,-0.496126681566238,4.96126681566238
"489",489,-0.142229112796485,1.42229112796485
"490",490,-0.0349204246886075,0.349204246886075
"491",491,-0.347645075060427,3.47645075060427
"492",492,-0.902314487844706,9.02314487844706
"493",493,0.441437697038054,-4.41437697038054
"494",494,0.868980466853827,-8.68980466853827
"495",495,-0.368956040591002,3.68956040591002
"496",496,-0.831582305487245,8.31582305487245
"497",497,-0.28889925731346,2.8889925731346
"498",498,-0.0143071236088872,0.143071236088872
"499",499,-0.0143472589552402,0.143472589552402
"500",500,-0.637375737074763,6.37375737074763
"501",501,0.167585578747094,-1.67585578747094
"502",502,-0.9727314398624,9.727314398624
"503",503,-0.445703418925405,4.45703418925405
"504",504,-0.937112491577864,9.37112491577864
"505",505,-0.634442836046219,6.34442836046219
"506",506,-0.158415823243558,-159.999981475994
"507",507,-0.370560890994966,3.70560890994966
"508",508,-0.220100387465209,2.20100387465209
"509",509,-0.704695670865476,7.04695670865476
"510",510,-0.844448163174093,8.44448163174093
"511",511,-0.921048282645643,9.21048282645643
"512",512,-0.958066414110363,9.58066414110363
"513",513,0.618503270670772,-6.18503270670772
"514",514,0.513441914692521,-5.13441914692521
"515",515,0.896269453223795,-8.96269453223795
"516",516,-0.35642569558695,3.5642569558695
"517",517,-0.58316603070125,5.8316603070125
"518",518,-0.813380233943462,8.13380233943462
"519",519,0.605639817658812,-6.05639817658812
"520",520,-0.722847014199942,7.22847014199942
"521",521,-0.87550054397434,8.7550054397434
"522",522,-0.258384161163121,2.58384161163121
"523",523,0.0490891593508422,-0.490891593508422
"524",524,0.683462183922529,-6.83462183922529
"525",525,0.0304273297078907,-0.304273297078907
"526",526,-0.590442962478846,5.90442962478846
"527",527,-0.371461061295122,3.71461061295122
"528",528,-0.417539569549263,4.17539569549263
"529",529,-0.953237737994641,9.53237737994641
"530",530,0.45322645502165,-4.5322645502165
"531",531,-0.690784983336926,6.90784983336926
"532",532,-0.431598419789225,4.31598419789225
"533",533,-0.756497961934656,7.56497961934656
"534",534,-0.161790097132325,1.61790097132325
"535",535,0.136478040367365,-1.36478040367365
"536",536,-0.273797068279237,2.73797068279237
"537",537,-0.957664744462818,9.57664744462818
"538",538,0.359495926182717,-3.59495926182717
"539",539,-0.450663520023227,4.50663520023227
"540",540,-0.397697390988469,3.97697390988469
"541",541,0.142277907580137,-1.42277907580137
"542",542,-0.81622392591089,8.1622392591089
"543",543,0.0301254754886031,-0.301254754886031
"544",544,-0.263427442871034,2.63427442871034
"545",545,-0.711727731861174,7.11727731861174
"546",546,-0.148926346097142,1.48926346097142
"547",547,0.321564990095794,-3.21564990095794
"548",548,0.0263412580825388,-0.263412580825388
"549",549,-0.553321755025536,5.53321755025536
"550",550,0.630227805115283,-6.30227805115283
"551",551,0.240034918766469,-2.40034918766469
"552",552,0.485905037727207,-4.85905037727207
"553",553,-0.169086529873312,1.69086529873312
"554",554,0.680952196009457,-6.80952196009457
"555",555,-0.800910940393806,8.00910940393806
"556",556,-0.292905669193715,2.92905669193715
"557",557,0.0353153850883245,-0.353153850883245
"558",558,0.505597012117505,-5.05597012117505
"559",559,-0.758769174106419,7.58769174106419
"560",560,0.921010586433113,-9.21010586433113
"561",561,0.27492812788114,-2.7492812788114
"562",562,-0.0716450260952115,0.716450260952115
"563",563,-0.758392020594329,7.58392020594329
"564",564,-0.961928653065115,9.61928653065115
"565",565,-0.812218920793384,8.12218920793384
"566",566,0.05612279381603,-0.5612279381603
"567",567,-0.506648859009147,5.06648859009147
"568",568,-0.295474537182599,2.95474537182599
"569",569,-0.164707886986434,1.64707886986434
"570",570,0.396347846835852,-3.96347846835852
"571",571,0.883499233983457,-8.83499233983457
"572",572,-0.478590744547546,4.78590744547546
"573",573,-0.862503608223051,8.62503608223051
"574",574,-0.666610304266214,6.66610304266214
"575",575,-0.210933253634721,2.10933253634721
"576",576,-0.0261681685224175,0.261681685224175
"577",577,-0.969772373791784,9.69772373791784
"578",578,-0.46241894364357,4.6241894364357
"579",579,-0.113574061077088,1.13574061077088
"580",580,-0.113072875421494,1.13072875421494
"581",581,-0.821615196298808,8.21615196298808
"582",582,-0.793003228493035,7.93003228493035
"583",583,0.872004810720682,-8.72004810720682
"584",584,-0.110855983104557,1.10855983104557
"585",585,0.366496963426471,-3.66496963426471
"586",586,0.170274456962943,-1.70274456962943
"587",587,0.776055811438709,-7.76055811438709
"588",588,0.255129327997565,-2.55129327997565
"589",589,-0.00881734350696206,0.0881734350696206
"590",590,-0.371086091268808,3.71086091268808
"591",591,-0.741514827590436,7.41514827590436
"592",592,-0.97407698770985,9.7407698770985
"593",593,-0.579059616662562,5.79059616662562
"594",594,-0.158683085814118,1.58683085814118
"595",595,0.478737006895244,-4.78737006895244
"596",596,-0.975407484918833,9.75407484918833
"597",597,0.515771698206663,-5.15771698206663
"598",598,0.816321419086307,-8.16321419086307
"599",599,-0.310718895401806,3.10718895401806
"600",600,0.535613537766039,-5.35613537766039
"601",601,-0.62537724757567,6.2537724757567
"602",602,0.000276188831776381,-0.00276188831776381
"603",603,0.307255377061665,-3.07255377061665
"604",604,0.927030292339623,-9.27030292339623
"605",605,0.955663177650422,-9.55663177650422
"606",606,0.714834176935256,-7.14834176935256
"607",607,-0.445484456140548,-449.939300701953
"608",608,0.366313285659999,-3.66313285659999
"609",609,-0.758982009720057,7.58982009720057
"610",610,0.331702541094273,-3.31702541094273
"611",611,-0.102697887457907,1.02697887457907
"612",612,0.667435244191438,-6.67435244191438
"613",613,0.253352574072778,-2.53352574072778
"614",614,-0.220843244809657,2.20843244809657
"615",615,-0.282468743156642,2.82468743156642
"616",616,0.330699345562607,-3.30699345562607
"617",617,-0.48979761172086,4.8979761172086
"618",618,-0.483221607282758,4.83221607282758
"619",619,-0.53641213150695,5.3641213150695
"620",620,0.438871807884425,-4.38871807884425
"621",621,-0.791138043627143,7.91138043627143
"622",622,0.514572176616639,-5.14572176616639
"623",623,0.747387597803026,-7.47387597803026
"624",624,0.159493921790272,-1.59493921790272
"625",625,0.0941238170489669,-0.941238170489669
"626",626,-0.060822089202702,0.60822089202702
"627",627,-0.484437432140112,4.84437432140112
"628",628,-0.591719285119325,5.91719285119325
"629",629,-0.615827446337789,6.15827446337789
"630",630,-0.816094566136599,8.16094566136599
"631",631,0.57758952723816,-5.7758952723816
"632",632,0.931802497245371,-9.31802497245371
"633",633,-0.231229299213737,2.31229299213737
