"","t","x","choice","y"
"227",227,-0.922603976912796,0.158044137759134,9.22603976912796
"228",228,-0.469232357572764,0.658338451059535,4.69232357572764
"229",229,0.0513836527243257,0.547316371230409,-0.513836527243257
"230",230,0.733555126003921,0.614671861287206,-7.33555126003921
"231",231,0.24508163984865,0.635856000008062,-2.4508163984865
"232",232,-0.459590890910476,0.792006169212982,4.59590890910476
"233",233,0.410735169425607,0.313062456203625,-4.10735169425607
"234",234,0.62862737942487,0.151826563989744,-6.2862737942487
"235",235,-0.0582377761602402,0.16679520579055,0.582377761602402
"236",236,0.922230967786163,0.276895858347416,-9.22230967786163
"237",237,-0.379454120993614,0.851643617497757,3.79454120993614
"238",238,-0.423412895295769,0.0987436999566853,4.23412895295769
"239",239,0.912078334018588,0.288211034378037,-9.12078334018588
"240",240,0.743346383329481,0.247451167553663,-7.43346383329481
"241",241,0.975192171521485,0.151010239496827,-9.75192171521485
"242",242,0.218177452683449,0.25506790401414,-2.18177452683449
"243",243,-0.487890351563692,0.0256288612727076,4.87890351563692
"244",244,-0.121889811009169,0.0147764906287193,1.21889811009169
"245",245,0.649821111466736,0.678208408644423,-6.49821111466736
"246",246,0.327888298314065,0.0850432103034109,-3.27888298314065
"247",247,0.46409253962338,0.962456974200904,-4.6409253962338
"248",248,-0.50053275283426,0.256790824001655,5.0053275283426
"249",249,-0.209514459595084,0.321511397603899,2.09514459595084
"250",250,0.845646920613945,0.304527258733287,-8.45646920613945
"251",251,-0.0782928196713328,0.715769178932533,0.782928196713328
"252",252,-0.433771681040525,0.910977073013783,4.33771681040525
"253",253,-0.575821877457201,0.766366760013625,5.75821877457201
"254",254,0.900409924797714,0.464563288027421,-9.00409924797714
"255",255,-0.850161940325052,0.379036088241264,8.50161940325052
"256",256,-0.993738679215312,0.613629584666342,9.93738679215312
"257",257,0.183768481947482,0.0114728324115276,-1.83768481947482
"258",258,0.483273399062455,0.12175279436633,-4.83273399062455
"259",259,0.676793788094074,0.5654740142636,-6.76793788094074
"260",260,0.726939575746655,0.038202638970688,-7.26939575746655
"261",261,0.827941210474819,0.880934358108789,-8.27941210474819
"262",262,-0.938725132029504,0.415932405972853,9.38725132029504
"263",263,-0.130024080630392,0.0962712103500962,1.30024080630392
"264",264,0.565050069708377,0.675800315570086,-5.65050069708377
"265",265,0.372383935842663,0.737572102574632,-3.72383935842663
"266",266,0.751429221592844,0.74198375409469,-7.51429221592844
"267",267,0.625466999597847,0.640562154352665,-6.25466999597847
"268",268,0.782498464453965,0.302532272180542,-7.82498464453965
"269",269,0.622070503421128,0.178728102939203,-6.22070503421128
"270",270,-0.364899137988687,0.667307598982006,3.64899137988687
"271",271,0.230110986623913,0.439870902104303,-2.30110986623913
"272",272,-0.813953480217606,0.533262860029936,8.13953480217606
"273",273,-0.0375945246778429,0.826710005756468,0.375945246778429
"274",274,0.584520417731255,0.610465542180464,-5.84520417731255
"275",275,-0.722480425611138,0.756798210088164,7.22480425611138
"276",276,-0.851305430755019,0.518579707713798,8.51305430755019
"277",277,0.309233415871859,0.372168282279745,-3.09233415871859
"278",278,-0.83109972672537,0.562757924199104,8.3109972672537
"279",279,0.780895482748747,0.924798047635704,-7.80895482748747
"280",280,0.359501282218844,0.665594423655421,-3.59501282218844
"281",281,0.256879568565637,0.269221665337682,-2.56879568565637
"282",282,0.717559366021305,0.184603438479826,-7.17559366021305
"283",283,-0.480336150620133,0.63520619017072,4.80336150620133
"284",284,0.361582366749644,0.0936404352542013,-3.61582366749644
"285",285,0.463209345936775,0.347921053413302,-4.63209345936775
"286",286,0.209633602295071,0.87261873180978,-2.09633602295071
"287",287,0.92481592297554,0.0180788524448872,-9.2481592297554
"288",288,-0.918356238864362,0.687261648941785,9.18356238864362
"289",289,0.965536720585078,0.671520036878064,-9.65536720585078
"290",290,0.874828589614481,0.232979107648134,-8.74828589614481
"291",291,-0.0921949334442616,0.443894230760634,0.921949334442616
"292",292,0.222036999184638,0.359484579181299,-2.22036999184638
"293",293,0.0395075008273125,0.920706242555752,-0.395075008273125
"294",294,0.963938220404088,0.0691513712517917,-9.63938220404088
"295",295,0.212954663205892,0.563029499724507,-2.12954663205892
"296",296,-0.672447289340198,0.229333990020677,6.72447289340198
"297",297,-0.394244139548391,0.709864388452843,3.94244139548391
"298",298,-0.848575538955629,0.0985649435315281,8.48575538955629
"299",299,0.0313042821362615,0.57193037471734,-0.313042821362615
"300",300,-0.0909455521032214,0.830685440218076,0.909455521032214
"301",301,-0.0544048440642655,0.0729487088974565,0.544048440642655
"302",302,-0.949954124633223,0.937469166936353,9.49954124633223
"303",303,-0.0818671695888042,0.773434498813003,0.818671695888042
"304",304,0.359123277012259,0.479028595611453,-3.59123277012259
"305",305,0.971955225802958,0.893025300698355,-9.71955225802958
"306",306,0.622407982125878,0.0885163110215217,-6.22407982125878
"307",307,0.566733016632497,0.958033314440399,-5.66733016632497
"308",308,0.904955598991364,0.180823664879426,-9.04955598991364
"309",309,0.734336528461426,0.030650018947199,-7.34336528461426
"310",310,0.261396531481296,0.612878605956212,-2.61396531481296
"311",311,0.403669109568,0.107250410364941,-4.03669109568
"312",312,0.9417031458579,0.698630956467241,-9.417031458579
"313",313,-0.473358841147274,0.776586649939418,4.73358841147274
"314",314,0.804860556963831,0.971334870206192,-8.04860556963831
"315",315,0.584556212648749,0.683109906036407,-5.84556212648749
"316",316,0.589679401833564,0.451198982307687,-5.89679401833564
"317",317,-0.0621790997684002,0.821771156508476,0.621790997684002
"318",318,-0.861551307141781,0.735162567114457,8.61551307141781
"319",319,0.667104288004339,0.864151904825121,-6.67104288004339
"320",320,-0.296923416666687,0.183627445716411,2.96923416666687
"321",321,0.106232838705182,0.705962132662535,-1.06232838705182
"322",322,0.989101928658783,0.274482195032761,-9.89101928658783
"323",323,0.503517024684697,0.750938041368499,-5.03517024684697
"324",324,-0.83229573071003,0.922098538372666,8.3229573071003
"325",325,0.351906131953001,0.397076498484239,-3.51906131953001
"326",326,0.595555133651942,0.860378977376968,-5.95555133651942
"327",327,-0.134409178048372,0.001487658591941,-135.753269828856
"328",328,0.654416223522276,0.662816619500518,-6.54416223522276
"329",329,0.0070298695936799,0.857051281258464,-0.070298695936799
"330",330,-0.279841070529073,0.426688096486032,2.79841070529073
"331",331,0.337736031506211,0.207147866953164,-3.37736031506211
"332",332,0.472081018611789,0.523414805764332,-4.72081018611789
"333",333,-0.0414344179444015,0.0131571746896952,0.414344179444015
"334",334,-0.0159390573389828,0.0810548388399184,0.159390573389828
"335",335,-0.991893632337451,0.452466809656471,9.91893632337451
"336",336,-0.655075225047767,0.387729285284877,6.55075225047767
"337",337,0.894654370378703,0.460043325554579,-8.94654370378703
"338",338,-0.128739554900676,0.384631271008402,1.28739554900676
"339",339,-0.49024308193475,0.788484292803332,4.9024308193475
"340",340,0.769297072663903,0.000785831827670336,776.990043390542
"341",341,-0.648468399886042,0.919598559616134,6.48468399886042
"342",342,0.903751811012626,0.370424443855882,-9.03751811012626
"343",343,-0.50543042877689,0.543318591779098,5.0543042877689
"344",344,-0.324412371497601,0.291199776809663,3.24412371497601
"345",345,-0.796371391043067,0.919351513730362,7.96371391043067
"346",346,-0.795938723254949,0.812195575330406,7.95938723254949
"347",347,-0.586043215356767,0.671143140178174,5.86043215356767
"348",348,-0.793014324270189,0.512940671294928,7.93014324270189
"349",349,0.485297127161175,0.146338812308386,-4.85297127161175
"350",350,-0.317027896642685,0.402494055684656,3.17027896642685
"351",351,0.330110599752516,0.442447123816237,-3.30110599752516
"352",352,-0.826005082111806,0.939608901040629,8.26005082111806
"353",353,0.614682248327881,0.511835332028568,-6.14682248327881
"354",354,-0.555635334458202,0.39595696516335,5.55635334458202
"355",355,-0.700925222132355,0.954439311521128,7.00925222132355
"356",356,-0.432390913367271,0.804440955631435,4.32390913367271
"357",357,-0.825185461435467,0.485862109344453,8.25185461435467
"358",358,0.978091566357762,0.315446152351797,-9.78091566357762
"359",359,-0.76686480268836,0.683663757983595,7.6686480268836
"360",360,-0.64833108196035,0.411108280532062,6.4833108196035
"361",361,0.77348504960537,0.858680138830096,-7.7348504960537
"362",362,0.686110029928386,0.738737811334431,-6.86110029928386
"363",363,0.378027730621397,0.39041061536409,-3.78027730621397
"364",364,-0.323792628478259,0.0395973974373192,3.23792628478259
"365",365,-0.961136106867343,0.511136192129925,9.61136106867343
"366",366,0.811776081565768,0.711939920904115,-8.11776081565768
"367",367,0.950397117994726,0.331335616065189,-9.50397117994726
"368",368,-0.151882514823228,0.396202200325206,1.51882514823228
"369",369,-0.23945282632485,0.553281499072909,2.3945282632485
"370",370,0.990790882147849,0.863481066888198,-9.90790882147849
"371",371,-0.198448224924505,0.485490919556469,1.98448224924505
"372",372,0.289114741142839,0.472212332300842,-2.89114741142839
"373",373,0.482120640575886,0.614372422685847,-4.82120640575886
"374",374,-0.234999854117632,0.782167977886274,2.34999854117632
"375",375,-0.635105264838785,0.798625052906573,6.35105264838785
"376",376,0.299643384292722,0.374059354886413,-2.99643384292722
"377",377,-0.254825526382774,0.946894341148436,2.54825526382774
"378",378,0.712326318025589,0.690552522893995,-7.12326318025589
"379",379,-0.338820343837142,0.0107254402246326,3.38820343837142
"380",380,-0.60647057602182,0.595473863184452,6.0647057602182
"381",381,-0.24403717322275,0.0792089556343853,2.4403717322275
"382",382,-0.529720204882324,0.434272191720083,5.29720204882324
"383",383,-0.222703584004194,0.527213722001761,2.22703584004194
"384",384,0.269118756521493,0.0888565906789154,-2.69118756521493
"385",385,0.0367675013840199,0.602964066201821,-0.367675013840199
"386",386,-0.183432118967175,0.529535350156948,1.83432118967175
"387",387,0.652054119389504,0.343152159592137,-6.52054119389504
"388",388,0.161163070239127,0.363473976030946,-1.61163070239127
"389",389,0.0136532164178789,0.757394909160212,-0.136532164178789
"390",390,-0.730174383148551,0.713081049732864,7.30174383148551
"391",391,-0.90598702384159,0.313204112462699,9.0598702384159
"392",392,0.584608996286988,0.49384659063071,-5.84608996286988
"393",393,0.586529380176216,0.394789070822299,-5.86529380176216
"394",394,0.0317692677490413,0.522711503552273,-0.317692677490413
"395",395,0.575369957834482,0.118079028325155,-5.75369957834482
"396",396,0.138654258102179,0.0848424334544688,-1.38654258102179
"397",397,0.314653545152396,0.304073374252766,-3.14653545152396
"398",398,0.085162706207484,0.385582263581455,-0.85162706207484
"399",399,0.387764289975166,0.262545635690913,-3.87764289975166
"400",400,0.971236094366759,0.677233355119824,-9.71236094366759
"401",401,0.766248472966254,0.716727177845314,-7.66248472966254
"402",402,0.877368702553213,0.215372515376657,-8.77368702553213
"403",403,0.71894930396229,0.530351675115526,-7.1894930396229
"404",404,0.344084014184773,0.324790173675865,-3.44084014184773
"405",405,-0.312581304460764,0.197688420303166,3.12581304460764
"406",406,-0.285074280109257,0.747093611164019,2.85074280109257
"407",407,-0.348397841211408,0.326296219369397,3.48397841211408
"408",408,0.201452389825135,0.36467255349271,-2.01452389825135
"409",409,-0.87722310051322,0.850571689195931,8.7722310051322
"410",410,-0.165018070023507,0.548501441255212,1.65018070023507
"411",411,0.713460248429328,0.236608944833279,-7.13460248429328
"412",412,-0.133310925215483,0.358864698559046,1.33310925215483
"413",413,0.880603895056993,0.476498841773719,-8.80603895056993
"414",414,-0.515427578240633,0.924386208178475,5.15427578240633
"415",415,0.356126647442579,0.747100090142339,-3.56126647442579
"416",416,0.374185545369983,0.14497211901471,-3.74185545369983
"417",417,0.772276791278273,0.436952648917213,-7.72276791278273
"418",418,0.599886137992144,0.759793482255191,-5.99886137992144
"419",419,-0.166033286135644,0.0818178511690348,1.66033286135644
"420",420,0.247783987317234,0.852686288533732,-2.47783987317234
"421",421,0.289366372395307,0.167142646852881,-2.89366372395307
"422",422,-0.799863730557263,0.736666640499607,7.99863730557263
"423",423,-0.700560894794762,0.589945880929008,7.00560894794762
"424",424,0.13805467961356,0.889090348267928,-1.3805467961356
"425",425,-0.679777864832431,0.364498404785991,6.79777864832431
"426",426,-0.468661555554718,0.945763310184702,4.68661555554718
"427",427,-0.353837100788951,0.755176742328331,3.53837100788951
"428",428,0.792375325690955,0.264086332404986,-7.92375325690955
"429",429,-0.639602103736252,0.281821278622374,6.39602103736252
"430",430,-0.681030070409179,0.262632321799174,6.81030070409179
"431",431,-0.00664481101557612,0.903249130118638,0.0664481101557612
"432",432,0.0575676672160625,0.375827117124572,-0.575676672160625
"433",433,-0.581309153232723,0.0358814925421029,5.81309153232723
"434",434,0.508002448827028,0.769120506709442,-5.08002448827028
"435",435,-0.892101303674281,0.230285989353433,8.92101303674281
"436",436,0.191293408628553,0.39560497016646,-1.91293408628553
"437",437,0.309435511939228,0.697291869437322,-3.09435511939228
"438",438,-0.798271247185767,0.137720307568088,7.98271247185767
"439",439,-0.255203956738114,0.412785570137203,2.55203956738114
"440",440,0.204662398435175,0.532517495332286,-2.04662398435175
"441",441,0.0328623857349157,0.970415283925831,-0.328623857349157
"442",442,-0.0389697481878102,0.8437674427405,0.389697481878102
"443",443,0.279676740523428,0.632630841806531,-2.79676740523428
"444",444,0.362059211824089,0.729226855328307,-3.62059211824089
"445",445,0.908960941247642,0.082741058897227,-9.08960941247642
"446",446,-0.842191956937313,0.602444074815139,8.42191956937313
"447",447,0.785712632350624,0.798478638287634,-7.85712632350624
"448",448,-0.423925382550806,0.653948575258255,4.23925382550806
"449",449,0.190227375831455,0.574657700955868,-1.90227375831455
"450",450,0.116894393693656,0.420395341934636,-1.16894393693656
"451",451,-0.357262840960175,0.614065850619227,3.57262840960175
"452",452,0.0770469182170928,0.259934578556567,-0.770469182170928
"453",453,0.849302471149713,0.261400181101635,-8.49302471149713
"454",454,0.559438180644065,0.689079287229106,-5.59438180644065
"455",455,0.947835255414248,0.172928421758115,-9.47835255414248
"456",456,-0.378176899626851,0.0332533733453602,3.78176899626851
"457",457,0.643948517739773,0.241384134627879,-6.43948517739773
"458",458,0.450962419155985,0.120602573035285,-4.50962419155985
"459",459,0.219824782572687,0.895599059760571,-2.19824782572687
"460",460,0.480205982923508,0.472477296832949,-4.80205982923508
"461",461,0.121425669174641,0.285928049823269,-1.21425669174641
"462",462,-0.768709978088737,0.519702335819602,7.68709978088737
"463",463,0.0961754424497485,0.97370500699617,-0.961754424497485
